Unnamed: 0,text,label
13858," There are so few movies that dare to build themselves around female leads that Carol comes across as outrageously daring. It should not be, but there we are.",1
41241," While inconsistent, this is still a good sci-fi, end of the world tale with a different flavor from most.",1
128903, Vol. 2 is as goofy a delight as its predecessor.,1
121426, [Mikkelsen] brings a level of intense physicality that is coupled with a level of emotive sensitivity that's superb.,1
161727, What the movie lacks ... is airtight plotting that makes these kinds of movies work.,0
179248, Twin Sister Sisters' magic made for tweens.,1
201118," Not only does this film hate its very subject matter, it's also the most hideous example of product placement in cinematic history.",0
228713," Although the 'jiggery-pokery' does mute the 'actual, horrible story,' Bergman still poses worthy questions, offering no answers, a key difference between art and baloney, or spirituality and dogmatism.",1
167818," British funny man Simon Pegg continues his downwards spiral with this lame, ""'Devil Wears Prada""-styled ""comedy.""",0
224000," This fantastically muddled and exasperatingly dull quasi-update of the King Kong story looks like a zestless mashup of Jurassic Park, Apocalypse Now and a few exotic visual borrowings from Miss Saigon.",0
62305," The music, the interviews, the interleavening of stock footage, the way the various modern narratives and backgrounding histories are fitted together: All of this works toward a successful expression of what means a thing because it does have that swing",1
206470," Even with all the baseball, there's no denying this movie is a chick flick.",1
177050, The Fault in the Stars is what my late mother's generation used to call a three-handkerchief ,0
53973," This is achingly delicate psychological territory, heavily dependent on just the right actor to make flesh its scripted subtleties - and Hittman has found him in Dickinson ...",1
56082, I have to say that I did enjoy seeing Tony Blair/David Frost/Michael Sheen strutting around in an action film. The incongruity was most enjoyable.,1
32971, No serious fan of below the waterline thrills should miss this boat. ,1
136604," This brilliant, fast-moving, totally entertaining documentary's huge achievement is to take a minor American political figure and make his life totally involving and thought-provoking to audiences outside America.",1
135321, ...the romance of the three humans is secondary to the romance of the New World itself and all it symbolizes.,1
240740," Intellectually engaging, yet emotionally detached, Viceroy's House is a fascinating tale that needs telling and looks great.",1
39786, As overrated as it is overlong.,0
171789," Like any good courtroom thriller, Marshall leaves plenty of room for dynamic performances, and the cast comes through effectively.",1
106738," But like Argo, Salyut-7 is an edge-of-the-seat experience even when it veers into obviously exaggerated territory.",1
58428," Though certainly not Wajda's strongest film, Katyn is perhaps his most affecting since his 1970s to '80s heyday",1
178383," Decidedly low-budget and low on true scares. (Full Content Review -- Sex, Profanity, Violence, etc. -- for Parents also available)",0
96163," As someone who clearly remembers that November afternoon in 1963, and the days that followed, I was drawn to all of the detail in ""Parkland."" ",1
72093," The sight of Richter going back and forth between two related canvases recalls Roger Federer playing tennis with himself in slow, deliberative motion.",1
232771," For those who love behind-the-scenes analyses, especially of creative work, Reset offers a rich and detailed overview at almost two hours running time.",1
110327, With a truly awkward script and no chemistry between the leads this Thanksgiving arrival is a turkey.,0
99573," Oh, there are sword fights aplenty (as bloodless as ever), but instead of a real story, we are left clinging to individual moments.",0
61569," With its stylish lines and creamy production values, ""Human Capital"" combines the luxurious look of a classic wish-fulfillment fantasy with a stinging critique of capitalism's excesses and psychic costs.",1
216800," Condensing all of L'Engle's novel into the film proves to be much, too, as the need to establish the various planets, worlds and rules with an abundance of exposition dilutes any of the nuance or impact desired.",0
33880," A frisky, end-of-summer way to kill a couple of hours.",1
22020," As always, Allen gets some great people to work with him, and gives them some wonderful moments to play.",1
169962," The film is not without merit, although it remains too much of a slow-burn to really catch fire as the gritty, medieval Euro western its set up promises.",1
5298, Jaw dropping stuff but you will have to have a strong stomach to cope with the constantly moving camera.,1
45941," A very powerful and confidently made movie, a film that really puts its audience through the wringer, which finally refuses any palliative gestures, with towering performances from Elba and Attah.",1
226205," Maybe it's the 'uncanny valley' factor, maybe it's the cheesy dialogue and maybe it's the lack of chemistry with relative newcomer Johnson, who doesn't have the charm or sparkle to carry the romantic lead role. Either way, the result is just awkward.",0
21819," The movie has some big laughs, yes, but never reaches takeoff velocity.",0
104683," The film still allows enough hope to compel me to watch the final chapter, and it's not so bad that I'm turned off all the ape sequels.",0
96387," What gives Saving Brinton its heart is watching one man work doggedly, without complaint, to save history. ",1
237047," The Good Dinosaur is an enjoyable romp, especially when it surprisingly turns into a bizarro western midway through.",1
50787, A tremendously sensitive and complex portrayal of a forgotten star which forgoes caricature in favour of a deeply personal story.,1
241296," Midi Z directs another documentary with feature elements. His approach has many similarities to a road movie, particularly due to the episodic nature of the narrative, which aims at making a rather pointy comment regarding Buddhism and work immigrants ",1
28772," Like 2012 jacked up on both steroids and meth, there are no surprises to be had, no shades of grey, only the epic, the over the top and, at its brain-bursting best, the rollicking escape of a popcorn disaster flick.",1
115788," More of a romantic fantasy than a romantic comedy, ""Ghost Town"" may well prove to be the movie of the year for Those Who Believe.",1
27061, Intense acting doesn't save Furnce from the fires,0
95549, The filmmaking and performances in Allied are both capable. The problem lies in the story (or lack thereof) and its execution.,0
17301, Disney's latest real-life tale of overcoming adversity is a slight but pleasant exercise in uplift that's utterly familiar except for its African setting.,0
95775, The worst sin of Souvenir is its indecision. [Full Review in Spanish] ,0
25678," The film is at its best when resurrecting the '90s Portland scene that shaped Smith musically and personally, drawing on intimate, original interviews with Smith's friends and colleagues of the period.",1
206854," Nick Ebeling's movie sets its sights on adulatory tribute, needlessly venerating films like ""The Last Movie"" and generally adorning Hopper's legacy with saintliness. ",0
54136," 45 Years may be annoyingly precise in its execution, but it's nuanced enough that it doesn't always matter, skillfully evoking literary antecedents like James Joyce's The Dead and Virginia Woolf's Mrs. Dalloway without being too fussy about it.",1
67436," The emotional conclusions here can be a little pat, and catharsis too easily come by. It's more cautiously sound-proofed than its title implies.",0
83673," Director Ang Lee has been quoted as saying he was making a Greek tragedy out of ""The Hulk"", not a superhero film. If that's true, he has succeeded.",1
18389," May the Saw mini-franchise, dulled into a bloody gore-fest bore after only three installments, rest in piece. A piece of hack-sawed-off foot here, a piece of a bludgeoned limb there.",0
29064," [Hanks] is susceptible to hokiness when handed lesser material such as ""The Terminal"" and ""The Da Vinci Code."" Here, he is exactly what he needs to be: credible.",1
176216," It's a tragic comedy in which the absurdity of the stoners' bad choices will find your funny bone. You will laugh and shake your head in mock disgust, because addicts are truly funny until they aren't anymore.",1
166931," One of the all-time great thrillers. Demme directs this for maximum suspense, yet the film also works as a multilayered feminist tale, with Foster's resourceful agent emerging as a beautifully conceived character.",1
225964," ...Spanglish is a sometimes entertaining, sometimes poignant, but more often than not, cliché-ridden drama/comedy...",0
54767," A dark little fable, the story of two separate roads that briefly intersect - and what happens when a man suddenly jumps from one mapped journey to the other.",1
215954," A truly fascinating cinematic document, the sort of thing that shows the power, and the limitations, of the artform to transport audiences through space and time.",1
80185, A harrowing and unique Holocaust film from Hungarian Laszlo Nemes.,1
137729," A sincere, typically ambitious and imaginative work from America's most provocatively intelligent film-maker.",1
125661," If you've been bothered by any political developments since the Citizens United ruling came down, you'll find common cause in Dark Money. ",1
39672," Basically a riff on Mad Max 2 done in the fashion of a European art film, with the most absolutely succulent cinematography.",1
220118, Captivating and intense. Mature teens+.,1
74399," Plot development gets B for banality, though A for acting goes to Trine Dyrholm.",1
68994," Four strong performances from four young actresses aside, there's nothing here that you haven't seen before, better, and with a lot more sincerity.",0
2341," A perfectly adequate family film for kids who love watching things they've seen many times before (which is to say, most kids), it offers plenty of chuckles for their parents but nothing approaching the glee of that first Lego Movie.",1
119916," The film is all the more potent for its restraint, as constant on the mind as the cicadas that sound throughout the unyielding night.",1
250859," There's something to be said for a well-crafted motion picture, cinematically astute, that demands that we sit down and pay attention for a solid two hours or so, with no intermittent fridge runs.",1
165270," Entertaining, engrossing, funny and touching.",1
16430," It's the complete opposite of the pushy, loud-mouthed, smart-alecky stuff that dominates children's cinema. ",1
145014," the setting in the decaying emptiness of a largely deserted suburban Detroit neighborhood gives the horror thriller an atmospheric sense of loss, abandonment, and desperation that greatly enhances its relatively rote trapped-in-a-house narrative",1
225316, Filmmaker Rick Famuyiwa has infused Confirmation with a very matter of fact sensibility that generally proves effective...,1
110890, It's hard to see how anyone other than hardcore fans will find much to entertain them.,0
95529," The cast are all great and strangely, directing himself, Affleck manages to deliver one of his strongest performances yet. Maybe he just knows how to get the best out of him.",1
227763, Aren't parties supposed to be fun? ,0
34795," Gere is brilliant in this character study/satire of Manhattan's Mobius loop of Jewish power, influence and interests. ",1
162658," The message is delivered in a whispered hush, but you will hear it. Because it's true what your parents said when you were young. Sometimes, a whisper carries farther than a shout.",1
123987, Whereas too many Holocaust dramas rely on built-in sympathies and long-settled historical assumptions...Holland is not afraid to trade a barely-earned tear for a surprising tweak of our expectations.,1
83556," You know what you like from your horror movies better than I do, and I sincerely hope you enjoy the experience more than I did. If you need me, I'll be over here waiting for this cinematic universe to throw out a real curveball.",1
37217," In many ways, it feels like a romantic comedy from that era. But, the movie doesn't shy away from grittier real-life complications and adult language. ",1
71409, It's rife with disappointment and humiliation. But bleakness does not preclude buoyancy. It still manages to leave you with the urge to dance.,1
66444," Whether or not Betty sustains her character, the movie fails to maintain its own. The scenario falls apart.",0
130380," This story is one of a terrorist attack on the seat of government, but the only real danger presented is killing the audience's will to live by force feeding it a thin script so laden with clichés that it becomes a choking hazard",0
228819," As evocative as the production design and cinematography are, multiple cheesy scenes with one-dimensional characters undermine Howell's efforts to spook, let alone redefine a genre.",0
144965," ...a film as verbose as dynamic, where the camera accompanies the frenzy of the fight against time. [Full Review in Spanish]",1
246898, A film of some ragged charm -- and one in which there's always something cool to look at in design and filmmaking style. And that's more than a lot of movies can claim.,1
175358, The use of classic adventure conventions make this story stand without relying on nostalgia. [Full Review in Spanish],1
242778, An accomplished genre flick.,1
168608, During the movie my mouth dropped to the floor in shock at what I was seeing: Steven Spielberg playing again....finally.,1
248157," The film has a huge heart and a sneaky sense of humor, and there is a propulsive musical energy that reminds you of vintage Alan Rudolph or Paul Mazursky.",1
134100, Carter & June is merely a series of bad things happening to mostly bad people.,0
44129," The thing is just a clunky and tasteless and dumb scare picture, isn't it? Clunky, yes. Tasteless, for sure. But not so dumb I fear.",0
66400," Syd's would-be rebellion from this sick world is rendered toothless, largely because Cronenberg spends most of his film discussing how cool and complex the rules are, and how to break them.",0
67079," The impression, despite Paki Smith's sumptuous Victorian production design, is one of constant, cheesy falsehood and wasted opportunity.",0
135732," Even on a technical level, Robin Hood is impossible to follow anywhere.",0
41084, The movie squanders most of Dr. Seuss' idiosyncratic charm in favor of blaring overstatement.,0
27969," Buying that this girl would have trouble making friends, or snagging a genuine date to the dance, is even harder than pretending that a pair of glasses makes Rachael Leigh Cook look undesirable.",0
233592," Paris Can Wait revels in its embarrassment of riches in the French countryside, but the mature perspective of the 81-year-old Coppola gives the film an emotional gravitas and a cliché-free depiction of a middle-aged affair.",1
111413," The film's good humour and discretion, plus Simon's virtuoso performance, make it never less than watchable.",1
69094," The acting isn't that great, despite good performances from Ms. Johansson and Mr. Nam.",0
40195, Demonstrates what happens when you take a clever idea and run it into the ground.,0
220215," Sweeney Todd is a connoisseur's delight %u2013 an ultra dark tale with little respite, told in true Burtonesque fashion",1
95668," A technical tour de force, a beautifully performed and smartly scripted black comedy that will leave its audience keen to head back for more ...",1
225434," As happens occasionally on the putting green, there are brief flashes of tension and drama, but more often it's a long slog to the 18th hole as thoughts drift to that icy martini waiting in the clubhouse.",0
47432, It's laugh-out-loud funny.,1
178657," About as scary as a ride on a minor roller coaster, it unrolls its amplified butcher-block shock effects within the first five minutes.",0
50042, The best part about the third Mummy movie is the Ninja Football Yetis that Brendan Frasier and pals encounter in the mountains of Tibet.,0
29343, The film begins to crackle with life the moment Geoffrey Rush and Colin Firth first appear on screen together. Their playful banter offsets the story's gloomy backdrop. ,1
48255, The result is a nearly flavorless 118 minutes punctuated with a few hilarious scenes -- mostly owed to the physical comedy of stage actor Nathan Lane.,0
116755," The Second Best Exotic Marigold Hotel"" is a movie title that reviews itself.",0
173719," Personal Shopper descends into fragmentation and alienation, and not always rewardingly. It also doesn't help that Stewart's fidgety, mechanical performance indulges some of her worst acting tics.",0
97145," Hunger is an intense movie-going experience, one that will leave you both drained and uplifted.",1
247185," Faster is not fast enough. It's a bloody revenge fantasy starring the massively muscled Dwayne Johnson, whose emotions run the gamut from A to, well, A.",0
51205," It's the year's funniest, most absurd sight gag.",1
204905," Goosebumps is perfect Halloween season fun for the family, for monster hounds, and for devotees of the R.L. Stine form.",1
209510, An engrossing psychological drama about what happens in a monastery when the zealousness of faith leads to suffering and separation rather than healing and wholeness.,1
156942," There are changes from Veronica Roth's book and returning director Robert Schwentke delivers a rather long, messy CGI-heavy film. It is no Hunger Games, but existing fans should enjoy it.",0
189136, It's all rather endearing.,1
91935," In concept, it's a bad idea; in execution, it's much worse.",0
152359," There is a gaping hole at the heart of this movie where Rabin should be. His death, rather than his life, is the star of this film.",0
196057," The film comes in at 95 minutes, yet it makes scant use of even that time, filling scene after scene with confusing (though often beautiful) kaleidoscopic visuals and not nearly enough plot. ",0
151939," As fresh as the female perspective is, as Skate Kitchen circles and swoops through the Manhattan twilight toward its conclusion, there is a sense of missed potential, that there are better stories to tell that were missed in the rush to drama.",1
165131," We're told this was a Soviet outcrop with constraints on all forms of expression - and low and behold, with the upmost reverence, here's the artistic homage.",0
213213," Production is nicely detailed, from lensing to costume, makeup and set design and make the history lesson one that you will not mind learning.",1
192991, Anyone but the most hopeless addict to linear neatness and plausibility should be tastily beguiled and tantalized by Suspiria's cavalier disregard for making rational sense.,1
220554, Bland and semidelusional Hollywood sentimentality.,0
27021, Prepubescent homoeroticism and loveable pederasty highlight this preposterous and pointless provocation.,0
130409, There's more genuine humor to be gleaned from saying 'Woodcock' over and over again than from watching Mr. Woodcock.,0
207396," Big Hero 6 is still a fun, family-friendly option for a variety of filmgoers, but sadly, its strong opening suggests the finished product could have been better.",1
98527, You're just going to spend the two hours annoyed by all of the stupid decisions Bennett makes.,0
195331," To no one's surprise, the story still works like Gothic gangbusters, thanks in part to reliable back-court support from Judi Dench (as Mrs. Fairfax) and Sally Hawkins (as Jane's venal guardian).",1
13123," Suspenseful and emotionally complex, skillfully mixing politics with affairs of the heart, The Crying Game is something unexpected, a challenging new way to tell a very old story.",1
44284," It's a bit somnolent, but the interactions between Whitaker and his mob bosses strike a few sparks.",1
148391, Horror of Giant Lizard < Horror of Adolescence,0
207641," A Mighty Heart is not a bad film, but it was made at a bad time.",0
161498," Hollywood craziness would seem to be ideal grist for the Coen Brothers' absurdist mill. Unfortunately, ""Hail, Caesar!"" comes across as far less than the sum of its parts.",0
126949," [Eklöf] has the provocateur's gift for images that needle, nettle and stick, well before their message locks firmly into place.",1
244421," It's beautifully made, and lovely to look at.",1
47053," At 30 minutes, don't expect a big film. This is more like a short story: smart, tightly-focused and deftly scripted.",1
112081," This should be a lesson to the critics who trashed Bruce Willis' Death Wish remake, because that is an absolute masterpiece compared to this garbage. ",0
88140," Everything sounds tired, hackneyed or just clumsy in this tale of ""ill-mannered youngsters."" [Full Review in Spanish]",0
34020," Strong, complicated woman anchors intense mystery tale. ",1
68758," No amount of smoke and mirrors can hide the burst seams, frayed wires and bad-hearted humour of The Incredible Burt Wonderstone.",0
176741," What's most striking about the film, which will doubtless annoy textual purists but will surely excite movie fans, is how eerily quiet it is.",1
135936, Trashing Old Dogs is a bit like kicking a puppy. But here goes.,0
22958," Holes is a really wonderful film, full of imagination with an underlying moral message that's neither preachy nor cornball.",1
106282," As all his films have shown, Cuarón is clearly one of the most original filmmakers working today, and Children of Men should solidify his place at the top of those ranks. With a great script, there should be no stopping him.",1
8479, I may not be a doctor but believe me there is no way that Stewart and Pattinson would ever produce a baby this ugly.,0
30931," Thick with potential and irony, and could make for a tremendous film. When Joy embraces that side of itself, it almost gets there. When it doesn't, well, it's just plain bad.",0
249836," Unfortunately, most of the action is overzealously edited, to the point of incomprehensibility, but Neeson's purposefulness and menacing voice provide the framework for a performance. ",0
107610," No one's cool enough to blow off a movie starring Marlon Brando and Frank Sinatra. Not you, not me...nobody.",1
93175," It's extremely funny, one of the funniest films of 2012, with a particularly winning style - far-fetched, extreme and nonstop.",1
250315," I'm sure there's an audience somewhere for this sick sort of story, but I couldn't stomach it.",0
111448, It's an enjoyable peek at the nasty underbelly of society.,1
50987," Directed with unfussy efficiency by Malcolm D. Lee, cousin of Spike Lee, the movie arrives as very much a companion piece to Spike's 'Chi-Raq,' also crafted as a response to the alarming murder rate among young people in Chicago's inner city.",1
32123, The chemistry between the lead cast is evident and the script makes the most of this by giving each actor moments to shine and showcase their skills while they clearly enjoy playing their characters.,1
100101," A slow, mesmeric slide into heartbreak and horror, ""Medeas,"" the ravishing first feature from the Italian director Andrea Pallaoro, effortlessly conveys a family's disintegration with few words and even fewer miscalculations.",1
93977, The film is an ideal introduction on species protection to younger viewers.,1
45790, The main problem is that this Boston-set flick quite unselfconsciously presents itself as if it were a pop-culture first to express ideas about the working-mom balancing act.,0
132096," Not much going on with this one. It was part Scarface, part New Jack City and part Sugarhill. If you've- seen these, you've seen Empire.",0
48713, Luther presents a rich and dramatic portrayal of the great religious questions that came to define the Reformation as implemented and galvanized by this Catholic professor at Wittenberg.,1
203213, 'This Our Still Life' is Kötting's attempt to make sense of their life and the footage he has shot in this bolthole on various cameras and formats over the years.,1
31261," Shyamalan has lots to say about superheroes and has waited a long time to say it... an unfocused film with so much expositional dialogue in place of action, it's sometimes more of a lecture than a thriller.",0
114219, A prime example of a movie with a meaningful message that fails to deliver on its potential.,0
206194," It's been so long since we've seen the Robert Zemeckis who was a consummate craftsman of pop entertainment, that the flickers we see here of that talent somehow elevate the whole enterprise.",1
185630, A fascinating conversation starter driven by a great performance. Turn it on.,1
235917," This is a talkative picture, allowing time and space for comically preoccupied and quirkily pathetic exchanges between all sorts of strays and losers.",1
24469," Enjoyable enough but no more, please.",1
233681," I Love You Phillip Morris is blunt about illicit personal traits gays share with straights and that define our era. Importantly, the filmmakers don't equate gay with subversive.",1
66210, This parody of '70s slasher flicks like Friday the 13th seems clever for the self-reflexive way it tackles this genre's misogynistic themes and archetypes but it's not nearly as smart as it thinks it is.,0
103461," The fact that this overlong, often preposterous comedy succeeds at all (which it does, only occasionally) proves that the Vaughn/Wilson charm can still work a measure of magic.",0
85495," If you can stomach the schmaltz and suspend your disbelief in the face of the film's pounding predictability, you'll find plenty to enjoy.",1
22848," What's bizarre is how Penn idealizes and never questions this self-destructive, totally egocentric, romanticized adventurer.",0
1560," It would be hard for any fictional treatment to beat the pleasures of Osmond's genial, enthralling documentary.",1
37266," In a way, the film is faithful to the old cartoons, in that it's grating and tiresome and not suitable for anyone over the age of 4.",0
130496," The toy animals are well-conceived-very simple and stuffed toy-ish, and yet they convey the innocence of that age where a child's powerful imagination can easily create worlds populated by heffalumps, and such. ",1
226127, A Separation is a deeply empathetic movie. It feels for all of its characters even as they act in self-serving or self-deceiving ways.,1
90400, It's among the most captivating failures you will see this year.,1
220839," For the most part this is a tedious, badly written, poorly paced and borderline incoherent thriller that should probably have gone straight to DVD.",0
63697, [Chan]'s not only a great martial artist but he's a hell of an actor too.,1
127004," The dread barely bobs above sea level, despite efficient performances from Sarandon and the talented, underworked supporting cast.",0
79913," It's a lovely year end present. Near perfect, and damn entertaining with moments of thrills, triumph, and sadness...",1
208429," At the end, I was wondering, what is the point?",0
107979," Tidy, bland, Rabbit Hole is the kind of movie that really doesn't want to offend in its tale of child death and making friends with Sandra Oh ",0
68954," American Teen succeeds in being exactly as crisp, entertaining, and useless as a romantic comedy.",1
96991," Benigni tries, but it simply isn't any fun without Peter Sellers.",0
55180, Well-acted but plodding...,0
16075," Impostor has a handful of thrilling moments and a couple of good performances, but the movie doesn't quite fly. For starters, the story is just too slim.",0
186679, Who would have thought that a supposed technological breakthrough would be remarkable mainly for its story?,1
155923, [Fincher] never abandons his meticulousness -- it's what allows him to position you in the exact right spot to deliver the blow. ,1
234890," Andrew Dominik's documentary about Nick Cave's new album offers a gentle, haunting portrait of a family consumed with grief.",1
166677, A thoroughly satisfying melodrama of heart and gentle humor.,1
121028, How did a delicious Scandinavian noir novel go so spectacularly wrong on screen?,0
135679," This is a horror film for the ages, a slowly unraveling puzzle of psychological torment that promises an amazing career from freshman feature writer-director Ari Aster.",1
98291," Despite its many impressive elements, ""Unbroken"" plays incomplete and unbalanced.",0
251850, his is a movie that starts with a strong performance by Witherspoon that only gets better through the movie.,1
144192," Instead of birthing a new method of distribution, Netflix demonstrated the most high profile dumping of a garbage product.",0
174774, Who would have thought Reynolds and Australia's own Ben Mendelsohn would be such a dynamic screen duo?,1
233950," US is another Jordan Peele film with some important messages wrapped in horror and gore. If you don't leave fearing yourself you will leave knowing that the worst gang is a doppelgäng. Deliberate, Disturbing, Deserving.",1
229406," A highly enjoyable motion picture that's part character study, part supernatural thriller, and part morality play.",1
213894," It's hard to care about anything going on in this shapeless would-be franchise, which lurches from scene to scene without building any real excitement.",0
193967, 'The Hunted' is survival-of-the-fittest cinema: a stripped-down exercise in mythic chest-thumping... propelled by brief exposition and minimal dialog.,1
215664," Saldanha has proven himself with the Ice Age trio of films, and the animal characterisations here are just as strong. Rio is also visually superior. Full of colour, life and humour, it's a story about freedom and love -- and it soars.",1
47161, ... The Insult betrays good taste by succumbing to every eye-roll-inducing cliché imaginable,0
59996," It makes sense that the sequel to 2003's hit Bruce Almighty should star Steve Carell instead of Jim Carrey. Hilarious as Carrey was, everyone knows Carell stole the show...",1
229112, Colossal is a film so strange it's very existence seems a miracle.,1
150784," Heartstrings will be tugged and ribs tickled, particularly thanks to Cedric the Entertainer.",1
232822," Eerily, unswervingly transfixing.",1
871, Overlord is a beautifully photographed hybrid. [Full review in Spanish],1
164917," In the end, Miller has done it and done it righteously - reimagining a sturdy franchise and living up to the original, while kicking the tired reboot to the curb. Fury Road is rife with activity and fertile with ideas.",1
6000," Inspiring survivalist dramatisations and pulpy genre thrills make for predictably awkward bedfellows, though Jungle brings enough spirit to each to remain engaging enough.",1
131466, Hitman continues the grand Hollywood tradition of completely failing to turn a computer game into a decent movie.,0
31732, What sets The Birds apart from the other films in Hitchcock's incredible ten-year run between 1954 and 1964 is its remarkable chilliness.,1
97189, Rings embodies a common problem of attempted franchise revivals: indecision about its intentions.,0
165533, It's charged with nuance yet ultimately an exercise in compressed literary adaptation.,0
183850, An accumulation of clumsiness and jokes... [Full review in Spanish],0
113848," It's easy to see why David Fincher wanted to make it, but hard to shake the feeling that perhaps he shouldn't have bothered.",0
20776, A soggy comedy more focused on stimulating your tear ducts than your funny bone.,0
195989," It saddles Bateman with a thankless uptight straight-man role while heaping serial slapstick ignominies on his co-star, who gamely bounds through everything the script throws at her.",0
37164, A powerful and surprisingly cinematic story.,1
67939, Somehow Jackson's overflowing passion for his favorite film has translated into the most rigorously entertaining and rousing adventure of the entire year.,1
159227," Not a classic animated feature by any means, but it is funny and entertaining.",1
11505," Yes, the CGI Meg is reasonably horrifying, but then so was Charlie the Tuna and, come to think of it, Flipper...The Meg is simply mediocre, PG-13 monster-moviemaking at its mind-numbing kinda/sorta best-ish.",0
248337, ... a brilliant film.,1
160876, It spends too much time in the art department and not enough time in the script headquarters. ,0
38113, One of the most outstanding films of 2016. [Full review in Spanish],1
29121," How good this genre of film is depends on how the actors, writers and the director get from predictable A to Z. This one does it perfectly.",1
125464," Every tired rom-com checkbox is ticked, but this film still manages to feel fresh, is thoroughly delightful, and delivers pleasant, affable entertainment.",1
77120," The result is a film that replaces humanity with a cold nothingness, and unfortunately nothing fills that vacuum.",0
208715," With great performances, Goodnight, Mommy is a psychological thriller you can't miss. [Full review in Spanish]",1
246827," Hilarious, moving and intoxicating.",1
102367," Murray has never been more inward and unanimated ... It's a deeply chilled-out performance ... [and] like the rest of the movie, it's worth seeing.",1
189572," Even with a gripping subject like blues-singing convicts, the documentary ""Music from the Big House"" has a disconcerting emotional distance.",0
206150," Nights is festooned with yards of gross-out jokes, sniggering allusions and, astonishingly, a sentimental climax that's more repellent than any of the crude effluvia the film is drenched with.",0
68814, Not just the best queer themed movie of the year -- it's one of the best. Period.,1
219746," Zombie wants his film to be gleefully demented, but he fails to grasp that loud, inbred evil people torturing stupid, grating benign people isn't disturbing as much as tedious.",0
22628, Digging Up the Marrow isn't just a terrific horror movie; it's a movie about why we are drawn to horror movies.,1
166038," Instead of remaining true to the much darker graphic novel, ""Red"" goes for the funny bone, using what amounts to wink-and-a-nudge stunt casting that never gets past its own cleverness. ",0
182016, Ewan McGregor's inert adaption smooths out the Philip Roth novel's eruptions of self-loathing and doubt. ,0
153756," At last, we have a comic book movie that actually looks and feels like a comic book!",1
250665," Sure, Budapest is essentially a pastiche of better movies in a genre that's getting played out. But the bottom line is, it's funny, and it delivers laughs just consistently enough to warrant a recommendation.",1
217612," Wish Upon is neither scary, nor stylish, and it squanders a promising young cast on a dull and soulless story. ",0
221193," The mix of comedy and violence gives an original movie. But there lies one of its big problems, does not define the genre and by that its audience. [Full Review in Spanish]",0
88064, Civil War has all the trappings to sway your experience and make you feel like you've watched the best superhero movie of your life.,1
146111, The man's increasingly crazifying attempts to make serious films are still nothing more than good movies. Perhaps only Spielberg could fail so spectacularly well.,0
176161, An artillery barrage of action.,1
130648, Terrence Malick finally crawls all the way up his own ass with the unwatchable and laughably pretentious Knight of Cups...,0
160907, Believe the Best Picture Oscar nomination and the universal praise. The Tale of Princess Kaguya is a joy.,1
5066," Despite being set in the late 1970s, ""20th Century Women"" feels like the perfect movie for this moment.",1
211785," It is a fast, gritty-yet-slick, bombastic modern action film filled with tortured souls. It's not exactly a gas -- how much post-apocalypse fun can be had? -- but it is often electrifying and always entertaining.",1
210123, The plot writing and the development of the two main characters in the film are weak.,0
201078, A fresh and funny Spanish take on the classic family screwball comedy.,1
186122," A wise, tender and breezy romantic dramedy that's occasionally cheesy and contrived. ",1
2695, Crimson Peak goes exactly where you will expect it to go. ,0
100757," Nerve's biggest problem is that, much like a confused kid in high school, it just isn't sure what it wants to be.",0
148794, Who knew scholarly politics would be so boring?,0
162197," Elba's sublime professionalism in treating the part as worthy of him, and the dialogue as if it deserves to be spoken out loud, saves the movie from total annihilation, just as The Gunslinger saves this world.",0
106157," Whether Bi [Gan] is familiar with the work of Marcel Proust or Jorge Luis Borges, he's definitely on their wavelength.",1
174478, Not even the best of actors can give life to a script that has as much imagination as a rock.,0
243127," Duvall has graduated to the status of old coot, and Get Low is something like his 75th movie, yet he approaches the performance with the vigor and devotion of an eager young actor fresh out of drama school.",1
184076, An intense and original film that is worth watching. [Full review in Spanish],1
16121," 'Adam-12' on steroids....Much of Ayer's picture has the feel of reality, but the last twenty minutes move into empty spectacle and heart-on-sleeve mawkishness.",0
149097, Eight-to-ten-year-olds and beyond might well find this enjoyable in its spectacular and soulless way.,0
240491," It's told with a stark, pitiless clarity that leaves you with fewer answers than before.",1
94181," While it certainly has more potential to scare the Underoos off young kids than its predecessor, I doubt it will mesmerize them as much or have the legendary staying power of the '39 flick. (Complete Content Details for Parents also available)",1
244055," Welcome To The Jungle strands audiences on a deserted island without food, shelter, or any real form of entertainment - a fate not even action-star-turned-comedian Jean-Claude Van Damme can save us from.",0
166332," While the film occasionally casts Wood in a little too rosy a glow to be quite believable, a lot of uplifted audience members will be ready to nominate her for sainthood as well.",1
131434," Gone Girl is a sick movie, but it's a lumbering, anti-imaginative kind of sick.",0
18054," While the emphasis is still on slapstick buffoonery, the original film had some wit and charm, while the updated version just strings along a series of gross-out gags that lead only to narrative dead-ends.",0
39160," I half-believed this movie was, indeed, a video game that Paul W.S. Anderson was playing in his underwear while smoking a bong.",0
67532," In comparison [to Vol. 1], the second volume, The Desolate One, is relatively straightforward. ",1
2648, succeeds admirably in its relatively scaled ambition to evoke the discomfort of a particular time in one's life while also jabbing playfully at the pretensions of the insular Soho art scene,1
161952," [The] leaden scripting from heavyweight scribes Akiva Goldsman and Susannah Grant refuses to spark into sequel-sustaining life, instead offering formless melodrama and breathy romance juxtaposed with kids-in-combat action sequences.",0
